tac,cell,countyId,latitude,longitude
38776,163084056,632701,33.96897,97.61289
38729,163416601,632324,35.729166,102.408611
38730,117023704,632323,36.015277,101.932777
38743,162680600,632524,36.637222,101.046111
38791,117103064,632802,39.12072,95.55994
38745,85650585,632525,36.449722,101.599166
38792,162727195,632802,38.23526,98.22838
38746,162654236,632523,36.999722,102.465
38747,116936409,632521,37.45,101.302222
38793,163500064,632822,37.0017,98.24822999999999
38747,162574105,632521,37.226388,101.05499999999999
38796,163482138,632823,38.01385,100.05888
38747,45,632521,36.93833,100.95
38797,163559452,632821,37.618069999999996,99.93734
38827,162170394,632801,37.60466,96.02722
38759,251168088,632621,35.326388,101.090833
38827,250976344,632801,37.65933,95.78199
38839,250714714,630103,37.449444,102.657777
38762,32,632625,34.22963,102.35655
38841,162087458,630102,37.470048,102.677597
38764,251165273,632626,35.737222,99.814444
38844,251553625,630104,37.497222,102.572222
38845,85066403,630121,37.62388,102.61861
38776,163116824,632701,33.65257,96.94468
5636120,1077780506,630105,37.51005,102.61721
38776,85872538,632701,33.85664,97.86127
38780,116733145,632726,35.2261,96.44336
38792,117048281,632802,38.239489999999996,98.15359
38793,117057001,632822,37.15849,98.94771
38793,251327832,632822,36.86136,98.34603
38794,162839322,632803,39.12316,92.17198
38824,162155800,632801,37.2571,95.76595
38824,168067091,632801,37.72781,96.02161
38827,162172954,632801,37.27945,95.68319
38827,162222884,632801,37.46132,94.06134
38839,251509102,630102,37.450277,102.684722
38840,250751067,630102,37.43138,102.69944
38841,85097371,630102,37.46472,102.68111
38842,251527256,630103,37.469722,102.638055
38843,85525148,630102,37.424664,102.734662
38845,161771040,630106,37.627777,102.338611
38845,162083352,630121,37.751388,102.591666
38845,85252380,630123,37.549722,102.136944
5636121,1074708505,630103,37.46278,102.615
23689,163509274,632822,37.16053,98.952821
38679,162891551,632223,37.95972,101.53222
38680,85758104,632222,39.039166,101.106111
38681,162982687,632224,38.153888,101.175833
38683,226,632221,38.65153,102.16784
5636140,1075458072,630102,37.48765,102.65456
38695,251558242,630105,37.523333,102.625277
5636143,1076109337,630102,37.4479,102.6649
38695,85249563,630105,37.513888,102.63027699999999
38696,251591258,630103,37.462777,102.620833
38698,85580952,630106,37.403055,102.528055
38699,161751845,630106,37.511111,102.447222
38699,85230490,630105,37.519444,102.526944
38700,250648665,630105,37.589166,102.609722
38701,161745956,630106,37.459722,102.483888
38702,161778979,630106,37.375833,102.331388
5672984,1224941593,632224,38.1875,100.98861
38703,161824793,630121,37.835,102.491944
38703,222,630121,37.81278,102.53833
38705,161570846,630104,37.479444,102.62
38705,161917211,630104,37.49,102.615277
38706,251522136,630103,37.472777,102.639444
23606,85139097,630102,37.42314,102.72321
38706,85003928,630103,37.478611,102.636111
38680,162869790,632222,38.581944,101.435
38707,98,630104,37.49889,102.60667
38681,162895640,632224,38.073611,100.521944
38708,161943580,630105,37.521111,102.579444
38682,162879002,632221,38.4825,102.064167
38682,162929432,632221,38.024722,103.058611
38709,116429535,630103,37.48222,102.64694
38683,162940214,632221,38.231388,102.438055
38695,85039769,630105,37.517777,102.633611
38710,250740828,630102,37.455,102.669444
38696,117397979,630104,37.468055,102.611111
38711,162368024,630225,36.610929999999996,103.41777
38698,85115810,630103,37.40337,102.55808
38712,162302488,630202,37.3351,103.24117
38712,251644188,630202,37.33724,103.25791
38700,161622040,630105,37.570833,102.634722
38712,85282713,630202,37.33936,103.24773
38713,162526241,630223,37.69831,102.80984
38701,162009624,630106,37.537222,102.400555
38701,250862424,630106,37.5525,102.2925
38713,85925018,630223,37.75598,102.71266
38702,116449262,630106,37.35515,102.49924
38714,162383385,630222,36.9539,103.71312
38702,161762349,630106,37.39583,102.37222
38702,162064409,630106,37.306666,102.463611
38714,85814168,630222,36.84805,103.68211
38703,161837337,630121,37.869721999999996,102.345833
38715,162275355,630203,37.36306,102.95154
38703,162121253,630121,37.812777,102.538333
38716,116649689,630224,36.86216,102.89064
38703,85543832,630121,37.948888,102.546944
38716,85382298,630224,36.99263,103.11764
38705,250697304,630105,37.495833,102.638888
38717,157,630202,37.33075,103.23075
38707,161908511,630104,37.498841999999996,102.595802
38727,163411486,632301,36.024166,103.065833
38708,161986073,630104,37.505833,102.592777
38728,251441496,632322,36.936666,102.747777
38743,116963033,632524,35.96083,100.55555
38711,162367774,630225,36.68283,103.28315
38745,162646041,632525,36.361447,101.959456
38746,116930777,632523,36.902499999999996,102.25972
38712,162326040,630202,37.25794,103.53958
38747,162551577,632521,37.171388,101.409166
38712,163159834,630202,37.32747,103.25345
38747,162723628,632521,36.81333,100.98222
38713,162287384,630223,37.68285,102.81638
38759,116585442,632621,35.5428,101.51116
38713,163163928,630223,37.4817,102.95563
38760,163219747,632624,34.62032,100.52876
38713,85414814,630223,37.76839,102.71377
38762,163200794,632625,34.29942,102.34776
38714,162375704,630222,37.04321,103.65375
38714,85937816,630222,37.189859999999996,103.69241
38775,163021593,632723,34.47025,97.51782
38776,116740060,632701,33.86574,97.86605
38716,162509085,630224,37.06481,102.90373
38779,163074072,632724,34.70651,96.47501
38727,163320354,632301,36.380833,102.880833
38792,162741529,632802,38.11607,98.24568
38728,117032411,632322,36.732774,102.866072
38729,163357736,632324,35.341388,102.015
38793,162807839,632822,37.48583,99.10057
38730,163344920,632323,35.905555,102.328888
38743,162615839,632524,36.601666,101.136666
38744,251341913,632522,35.8075,101.221111
38797,163448352,632821,37.61242,99.94101
38745,85617048,632525,36.869721999999996,102.0
38824,162152986,632801,37.29198,95.77134
38824,162200344,632801,37.25434,95.77656
38747,162532888,632521,37.142777,101.480277
38827,117135322,632801,37.30783,95.67761
38747,162711321,632521,37.148611,101.475277
38827,162212890,632801,37.30082,96.58912
38759,250879834,632621,35.32333,101.10472
38761,163289120,632623,34.82588,100.77181
38840,161500441,630102,37.432777,102.724166
38775,163021592,632723,34.47025,97.51782
38842,161498392,630103,37.4725,102.647222
38776,163001627,632701,33.74705,97.92781
38842,85680280,630103,37.463888,102.646944
38777,117284313,632725,33.24908,96.69043
38844,161540637,630104,37.4975,102.575555
38779,251007576,632724,34.70573,96.46708
38845,85054360,630106,37.684722,102.413611
38791,163551004,632802,38.58077,96.20124
38792,37,632802,38.23289,98.22004
5636123,1075716120,630103,37.40216,102.55499999999999
38792,251306841,632802,38.18482,98.0945
38824,116834776,632801,37.2923,95.74945
38824,162142233,632801,37.24971,95.7513
38841,35,630102,37.46667,102.66944
5636144,1077805082,630102,37.43452,102.69637
38841,85156775,630102,37.468888,102.665277
5636155,1090396186,630121,37.76556,102.57778
38842,85711771,630103,37.474722,102.658888
38844,161918488,630104,37.500833,102.578888
38844,85215898,630104,37.493055,102.575833
38845,162017304,630106,37.719166,102.311666
38853,25,630121,37.7425,102.61028
5636120,1075159065,630105,37.52361,102.62556
5636126,1076994072,630106,37.50722,102.3625
23601,85126552,630104,37.500871,102.570431
5636135,1074176025,630105,37.55333,102.61082999999999
38680,162969880,632222,39.019999999999996,101.227222
38682,162915870,632221,38.171388,102.741666
38682,85737369,632221,38.23694,102.46583
5636152,1074405401,630102,37.46778,102.64556
38695,161742361,630105,37.509166,102.625833
38696,161649432,630103,37.462777,102.615
38697,85093274,630103,37.43833,102.61082999999999
38698,84993443,630103,37.400833,102.553333
38701,161746456,630106,37.504166,102.396388
38701,250661475,630106,37.459722,102.257222
38702,116701146,630106,37.348888,102.411944
5668892,1208533018,632524,36.45389,100.84861
38702,161754656,630106,37.354444,102.439444
38703,161860888,630121,37.8875,102.414166
38705,161508645,630104,37.490277,102.61749999999999
23591,85153689,630105,37.506389999999996,102.61639
38705,251551325,630104,37.485833,102.61916599999999
23602,85143706,630103,37.46944,102.64111
38706,85163675,630104,37.492777,102.6325
38679,162891550,632223,37.959722,101.532222
38681,162928922,632224,38.63873,101.16052
38708,162132253,630104,37.509444,102.580277
38682,162974508,632221,38.32166,102.22277
38709,116429528,630103,37.482222,102.646944
38695,251580504,630105,37.518333,102.617222
38711,162485534,630225,36.45987,103.57052
38698,250677082,630106,37.403055,102.528333
38712,116526811,630202,37.3478,103.26512
38712,162483992,630202,37.45125,103.44669
38713,116542682,630223,37.69828,102.818
38699,85179931,630121,37.604166,102.616111
38713,162357027,630223,37.47377,102.7362
38700,250648932,630105,37.589166,102.609722
38701,161756701,630106,37.502221999999996,102.435
38714,162320923,630222,37.07085,103.61861999999999
38701,250828376,630123,37.661111,101.959444
38701,85054498,630106,37.553611,102.46805499999999
38714,85970841,630222,37.16277,103.72253
38702,161761055,630106,37.439721999999996,102.381111
38715,162275359,630203,37.36302,102.95157999999999
38702,162013720,630106,37.371111,102.602777
38702,236,630106,37.30364,102.41419
38716,162455320,630224,37.0574,102.92848
38703,161836057,630121,37.936944,102.550833
38704,161578532,630105,37.55722,102.60444
38727,116999129,632301,36.421943999999996,102.901944
38705,251554136,630105,37.5025,102.627777
38727,163367719,632301,36.355,103.145833
38728,251400547,632322,36.667091,102.669381
38730,251415896,632323,36.092777,101.8475
38709,34,630103,37.47806,102.64972
38743,162686491,632524,36.637222,101.046111
38709,85143387,630103,37.473088,102.637545
38745,116942554,632525,36.50972,102.25944
38745,162720550,632525,36.38841,101.6906
38711,162450459,630225,36.57286,103.30826
38746,162700571,632523,36.790744,102.477249
38712,116641498,630225,36.710029999999996,103.34311
38747,162551578,632521,37.171388,101.409166
38747,85619866,632521,37.145555,101.486944
38759,163191577,632621,35.319539999999996,101.12043
38713,162288665,630223,37.47746,103.04051
38760,250934362,632624,34.524722,99.849166
38713,163131416,630223,37.67491,102.80114999999999
38763,163284504,632622,33.94446,101.33764
38713,85437086,630223,37.81353,102.93606
38776,163006232,632701,33.75513,97.93537
38714,162322457,630222,36.88398,103.63509
38779,116756185,632724,35.16446,96.35684
38714,85419675,630222,37.19241,103.66881
38791,117059288,632802,38.15097,96.36918
38716,162370073,630224,36.7951,103.39019
38792,162849827,632802,38.22764,98.20858
38727,213,632301,36.31306,102.82667
38728,117032408,632322,36.741388,102.884444
38793,163500066,632822,37.0017,98.24822999999999
38729,163341600,632324,35.146581,102.287561
38796,163521561,632823,38.02111,100.16794
38730,163429918,632323,35.9275,102.678333
38797,251278424,632821,37.71245,100.01494
38743,162547224,632524,36.448611,100.849444
38824,116840154,632801,37.25706,95.78152
38744,162598431,632522,36.046110999999996,101.374722
38824,162187544,632801,37.25964,95.74914
38744,85650842,632522,36.116111,101.426944
38824,85464222,632801,37.28693,95.77789
38745,162672162,632525,36.564721999999996,102.133888
38827,162138649,632801,37.30827,95.7541
38746,162588696,632523,36.875,102.229722
38746,85652632,632523,36.902777,102.303888
38839,84941988,630102,37.454722,102.680555
38747,251368728,632521,37.371944,100.348333
38841,226,630102,37.46722,102.67167
38759,163314201,632621,35.33542,101.08217
38844,116851674,630104,37.498231,102.582743
38760,163279384,632624,34.61973,100.50694
38845,116483802,630121,37.689721999999996,102.59305499999999
38762,163223073,632622,34.21737,101.49519
38845,161871644,630121,37.63138,102.6
38763,163285025,632622,33.92385,101.83758
38845,85541272,630121,37.718333,102.541666
38776,163046425,632701,33.65162,98.05286
38776,85853340,632701,33.84777,97.86731
38779,163078682,632724,34.56067,97.03455
38792,162727965,632802,38.22304,98.21587
38792,251303006,632802,38.22443,98.22351
5636128,1075597338,630103,37.48028,102.6125
5636139,1075363864,630105,37.51028,102.58667
38824,116830937,632801,37.24541,95.77754
38824,219,632801,37.28311,95.76706
38827,117147884,632801,37.24098,95.14574
38827,85466264,632801,35.49251,93.71609
38840,161653016,630102,37.436666,102.719444
38841,251472483,630103,37.474166,102.661666
38844,250779737,630104,37.489444,102.608611
38845,161823512,630121,37.666944,102.604722
38845,27,630121,37.687219999999996,102.62667
5636123,1078046744,630103,37.41473,102.56399
5636126,1077215258,630123,37.54306,102.12667
5636139,1074548761,630104,37.50361,102.54194
5636139,1090474008,630104,37.50987,102.57467
5636143,1076359194,630102,37.43627,102.6726
23591,85248408,630100,37.55552,102.59782
5636155,1074233369,630105,37.60583,102.60556
38679,162936088,632223,37.707499999999996,101.793888
38680,162865442,632222,39.03111,101.11277
38682,162876185,632221,38.292778,102.451389
38695,161586975,630105,37.53055,102.6275
38696,116405538,630103,37.45333,102.60694
38697,161645337,630103,37.434722,102.589166
38698,250833498,630106,37.411388,102.540555
38699,161792542,630106,37.492222,102.486666
5668888,1208320026,632521,37.12306,101.47611
38699,250836571,630104,37.508888,102.520833
38700,250648926,630105,37.589166,102.609722
38701,161745944,630106,37.459722,102.483888
38701,250848602,630106,37.494166,102.373888
38702,161505827,630106,37.3925,102.5075
38702,250862168,630106,37.378054999999996,102.288055
38702,85047202,630106,37.33777,102.50305
38703,251148891,630121,37.806111,102.541666
23599,161598745,630121,37.77758,102.57881
38704,116413082,630105,37.54361,102.60583
23610,85323416,630222,36.736384,103.658952
38705,161927198,630104,37.4825,102.620555
38679,85733273,632223,37.746944,101.936666
38705,85145373,630105,37.51694,102.52611
38680,85742494,632222,39.044444,101.105833
38708,162036504,630104,37.509974,102.566515
38682,162937120,632221,38.294166,102.266111
38708,251574109,630104,37.50861,102.59527
38708,84992408,630104,37.508055,102.587777
38695,161821721,630105,37.527499999999996,102.602222
38709,250750301,630103,37.480555,102.662777
38710,116421855,630102,37.463888,102.653055
38699,161634104,630105,37.533055,102.540833
38711,162378520,630225,36.48945,103.53299
38700,250647900,630105,37.589166,102.609722
38701,161690137,630123,37.467777,102.095833
38712,162332954,630202,37.294489999999996,103.41438
38701,161713176,630123,37.353333,102.035833
38712,251100511,630202,37.19319,103.14137
38701,250858587,630123,37.613611,102.250555
38713,116534745,630223,37.70162,102.81504
38701,85167268,630106,37.514722,102.371111
38702,161748766,630106,37.372791,102.386388
38713,85379995,630223,37.69267,102.82368
38702,85047193,630106,37.338012,102.503217
38714,162322470,630222,36.88398,103.63509
38703,84968600,630121,37.813333,102.531944
38704,116465125,630105,37.555,102.62167
38715,116408541,630203,37.38591,102.90139
38705,161885721,630104,37.492219999999996,102.62194
38707,116676828,630104,37.501944,102.599444
38716,163145498,630224,37.10751,102.83288
38716,85401241,630224,36.85058,102.90622
38708,85198744,630105,37.514722,102.587777
38727,163368222,632301,36.467,102.874
38728,117013977,632322,36.774722,102.921388
38712,85304484,630202,37.33018,103.27735
38729,117024218,632324,35.377221999999996,102.827222
38713,162354201,630223,37.4988,102.86988
38730,163428638,632323,36.178424,101.880088
